job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
产品经理,北京·北京·后沙峪,4-7K,apcintegrity,石油/石化,20-99人,未融资,在校/应届,大专,补充保险、 员工旅游、 年终奖、 定期体检、 带薪年假、 通讯补贴、 交通补助、 五险一金、 节日福利、 生日福利
解决方案工程师,北京·北京·,9-12K·15薪,合合信息,互联网,1000-9999人,D轮及以上,3-5年,本科,员工旅游、 年终奖、 包吃、 带薪年假、 节日福利、 免费班车、 定期体检、 五险一金、 零食下午茶
大前端开发工程师,上海·上海·大华,8-13K·13薪,新天民,数据服务,20-99人,天使轮,1-3年,本科,五险一金、 带薪年假、 员工旅游
java开发工程师,上海·上海·,15-25K·13薪,ZEROPARTNER上海零动,互联网,20-99人,不需要融资,5-10年,大专,加班补助、 五险一金、 年终奖、 节日福利、 带薪年假、 零食下午茶
召合游戏Unity开发工程师,上海·上海·大宁,12-18K,召合网络,游戏,20-99人,未融资,经验不限,本科,五险一金、 定期体检、 零食下午茶、 弹性工作时间、 带薪年假、 节日福利、 年终奖
项目经理,北京·北京·东直门,10-15K,企业盒子,企业服务,20-99人,不需要融资,1-3年,本科,五险一金、 股票期权、 带薪年假、 从不加班
硬件工程师,上海·上海·颛桥,15-20K·13薪,丰博生物,医疗设备/器械,20-99人,,3-5年,本科,
labview工程师,上海·上海·,11-22K,贤辛,仪器仪表/工业自动化,0-20人,,1-3年,大专,
体育产品专员,上海·上海·北外滩,8-9K,辅中集团,院校,20-99人,,1年以内,本科,加班补助、 零食下午茶、 带薪年假、 员工旅游、 五险一金
自然语言处理,上海·上海·威宁路,20-40K·14薪,深兰科技,智能硬件,1000-9999人,B轮,3-5年,本科,五险一金、 年终奖、 带薪年假、 交通补助、 定期体检、 节日福利、 零食下午茶、 员工旅游
柜员系统项目经理,北京·北京·和平里,15-25K·13薪,北银金科,互联网,500-999人,不需要融资,3-5年,本科,加班补助、 包吃、 五险一金、 员工旅游、 交通补助、 定期体检、 通讯补贴、 补充医疗保险、 年终奖、 节日福利、 零食下午茶
软件测试开发工程师,上海·上海·金桥,16-30K·16薪,上海华为技术有限公司,通信/网络设备,10000人以上,不需要融资,经验不限,本科,五险一金、 带薪年假、 加班补助、 年终奖、 零食下午茶、 定期体检、 员工旅游、 节日福利、 股票期权
研发总监,北京·北京·五道口,10-15K,赛前程,培训机构,0-20人,,1-3年,学历不限,
电气工程师,北京·北京·北关,5-8K,铭远照明,建材,20-99人,,经验不限,本科,
CTO,上海·上海·张江,70-100K·14薪,欢乐互娱,游戏,500-999人,B轮,10年以上,本科,交通补助、 股票期权、 带薪年假、 零食下午茶、 免费班车、 节日福利、 定期体检、 年终奖、 五险一金、 员工旅游、 包吃
React Native开发,北京·北京·善各庄,20-40K·16薪,我爱我家,互联网,10000人以上,已上市,经验不限,本科,股票期权、 员工旅游、 五险一金、 免费班车、 带薪年假、 补充医疗保险、 节日福利、 定期体检、 员工旅游
高级算法工程师,上海·上海·北新泾,25-35K·15薪,携程集团,互联网,10000人以上,已上市,1-3年,硕士,混合办公、 补充医疗保险、 节日福利、 免费班车、 带薪年假、 员工旅游、 年终奖、 定期体检、 股票期权、 五险一金
硬件设计师,北京·北京·北七家,10-15K,湘计海盾,智能硬件,500-999人,已上市,经验不限,本科,定期体检、 餐补、 节日福利、 双休、 六险二金、 免费班车、 员工旅游、 国企、 人性化春节、 集团优势、 中餐免费、 年终奖、 补充医疗保险、 带薪年假
Web前端开发工程师（小程序方向）,北京·北京·沙河,10-15K·13薪,百达欣联,计算机软件,20-99人,未融资,1-3年,本科,通讯补贴、 年终奖、 节日福利、 定期体检、 五险一金
环境咨询与服务,北京·北京·五道口,150-200元/天,绿巢智慧数据,咨询,20-99人,未融资,3天/周,3个月,带薪年假、 零食下午茶、 股票期权、 五险一金、 年终奖
算法工程师,北京·北京·望京,20-30K,阿里巴巴集团,互联网,10000人以上,已上市,3-5年,本科,补充医疗保险、 五险一金、 交通补助、 股票期权、 餐补、 免费班车、 员工旅游、 零食下午茶、 节日福利、 年终奖
Java开发工程师,北京·北京·望京,8-12K,北京正源物联,智能硬件,20-99人,,1-3年,本科,带薪年假、 加班补助、 五险一金
后端开发工程师,北京·北京·三元桥,10-15K·13薪,嘉远未来数字科技,互联网,0-20人,天使轮,1-3年,本科,五险一金
客户端组长-客户端引擎开发,上海·上海·徐泾,25-50K·16薪,网易,移动互联网,10000人以上,已上市,5-10年,本科,免费班车、 带薪年假、 节日福利、 全勤奖、 年终奖、 包吃、 定期体检、 五险一金、 补充医疗保险
硬件工程师,北京·北京·清河,12-20K,凌宇智控,智能硬件,100-499人,B轮,3-5年,本科,五险一金、 员工旅游、 零食下午茶、 通讯补贴、 餐补、 带薪年假、 交通补助、 年终奖、 补充医疗保险、 节日福利
应用开发工程师（初级）,北京·北京·霄云路,13-18K,微智全景,移动互联网,100-499人,B轮,1-3年,本科,年终奖、 五险一金、 节日福利、 员工旅游、 餐补、 交通补助、 带薪年假
技术经理（it）,北京·北京·,20-30K·13薪,九天利建,通信/网络设备,100-499人,已上市,3-5年,本科,意外险、 年终奖、 餐补、 定期体检、 员工旅游、 免费工装、 生日福利、 节日福利、 绩效奖金、 交通补助、 团建聚餐、 带薪年假、 五险一金、 通讯补贴
研发工程师,上海·上海·金桥,12-18K,小艾爱跑,移动互联网,0-20人,未融资,3-5年,大专,零食下午茶、 节日福利、 带薪年假、 定期体检、 五险一金
UI/UX工程师,北京·北京·团结湖,15-30K,普华永道商务咨询...,财务/审计/税务,10000人以上,未融资,3-5年,本科,年终奖、 加班补助、 定期体检、 补充医疗保险、 五险一金、 带薪年假
unity高级工程师,北京·北京·国贸,19-35K,众邀互动,游戏,20-99人,未融资,3-5年,学历不限,团建聚餐、 节假日加班费、 零食下午茶、 绩效奖金、 股票期权、 包吃、 年终奖、 底薪加提成
高级测试开发工程师,北京·北京·双榆树,30-60K·15薪,北京字节跳动,移动互联网,10000人以上,D轮及以上,3-5年,本科,节日福利、 住房补贴、 补充医疗保险、 交通补助、 定期体检、 夜班补助、 团建聚餐、 餐补、 零食下午茶
高级运维开发工程师（SRE）,北京·北京·奥林匹克公园,20-40K·14薪,京东集团,电子商务,10000人以上,已上市,3-5年,本科,定期体检、 补充医疗保险、 免费班车、 五险一金、 股票期权、 年终奖、 员工旅游、 餐补、 包吃、 交通补助、 带薪年假、 节日福利、 零食下午茶
需求分析工程师,北京·北京·,8-13K·13薪,华昌致信,计算机软件,20-99人,未融资,1-3年,本科,定期体检、 五险一金、 带薪年假、 年终奖、 全勤奖、 餐补
高级解决方案经理,北京·北京·亦庄,20-40K,亦庄智能城市研究院,计算机软件,100-499人,未融资,5-10年,本科,带薪年假、 五险一金、 定期体检、 包吃、 节日福利、 补充医疗保险
公安行业专家,北京·北京·,35-50K,百度,互联网,10000人以上,已上市,3-5年,本科,定期体检、 娱乐健身、 零食下午茶、 交通补助、 通讯补贴、 住房补贴、 加班补助、 补充医疗保险、 员工旅游、 带薪年假、 五险一金、 免费班车、 年终奖、 餐补、 节日福利
Java软件工程师,北京·北京·,25-50K,光大银行信息科技部,银行,10000人以上,已上市,3-5年,硕士,五险一金、 年终奖、 定期体检、 餐补、 带薪年假、 补充医疗保险、 节日福利
供应链金融产品经理,北京·北京·清河,20-40K·14薪,天星数科,互联网,20-99人,,3-5年,本科,
网络工程师（偏编程）,上海·上海·人民广场,7-12K,中宇联,计算机服务,100-499人,不需要融资,1-3年,大专,团建聚餐、 宝宝大礼包、 落户福利、 五险一金、 生日福利、 节日福利、 通讯补贴、 定期体检、 全勤奖、 带薪年假、 员工旅游、 结婚礼包、 零食下午茶、 交通补助、 年终奖
web前端,北京·北京·广渠门,15-16K,路盟智能,电子/半导体/集成电路,20-99人,,1-3年,本科,
MCU AUTOSAR开发工程师,上海·上海·华漕,25-50K·14薪,鉴智机器人,计算机软件,100-499人,,经验不限,本科,
Golang开发工程师,北京·北京·回龙观,20-40K·14薪,持安科技,信息安全,20-99人,A轮,1-3年,本科,员工旅游、 五险一金、 年终奖、 零食下午茶、 定期体检、 补充医疗保险、 带薪年假、 住房补贴、 股票期权
FPGA逻辑工程师,北京·北京·亦庄,20-40K,国科天迅,通信/网络设备,100-499人,,经验不限,本科,
项目经理（光伏）,北京·北京·酒仙桥,10-15K,北京德邦基业新能源,新能源,100-499人,,3-5年,本科,
女装商品企划,上海·上海·静安寺,9-13K,铠臻,服装/纺织/皮革,20-99人,,5-10年,大专,零食下午茶、 带薪年假、 弹性工作时间、 年终奖、 五险一金
中高级网络工程师,上海·上海·漕河泾,6-11K,上海趋狄信息技术,计算机硬件,0-20人,未融资,1-3年,大专,年终奖
产品经理,北京·北京·鲁谷,18-25K,中科汇联,互联网,100-499人,已上市,3-5年,本科,带薪年假、 节日福利、 交通补助、 五险一金、 年终奖、 通讯补贴、 加班补助、 股票期权
Golang研发工程师,北京·北京·上地,20-35K·13薪,即刻雾联,互联网,20-99人,A轮,3-5年,本科,年终奖、 节日福利、 五险一金、 定期体检、 股票期权、 员工旅游、 带薪年假、 补充医疗保险、 零食下午茶
资深售前工程师,北京·北京·上地,25-35K·15薪,中睿天下,信息安全,100-499人,C轮,5-10年,大专,员工旅游、 补充医疗保险、 零食下午茶、 五险一金、 加班补助、 全勤奖、 带薪年假、 餐补、 股票期权、 节日福利
电力电子软件工程师,北京·北京·,25-35K·14薪,某大型电力公司,电力/热力/燃气/水利,100-499人,C轮,1-3年,硕士,零食下午茶、 带薪年假、 餐补、 年终奖、 节日福利、 补充医疗保险、 通讯补贴、 五险一金、 定期体检、 交通补助
高级java开发工程师,北京·北京·,30-60K,某大型移动互联网公司,移动互联网,100-499人,不需要融资,5-10年,本科,带薪年假、 五险一金、 年终奖、 补充医疗保险
高级嵌入式软件开发工程师,北京·北京·清河,30-60K·14薪,小米,互联网,10000人以上,已上市,5-10年,本科,12%公积金、 五险一金、 补充医疗保险、 带薪年假、 年终奖、 定期体检、 股票期权、 餐补、 节日福利
广告引擎后端开发,北京·北京·马连洼,30-60K·15薪,腾讯,互联网,10000人以上,不需要融资,5-10年,本科,免费班车、 零食下午茶、 五险一金、 包吃、 补充医疗保险、 员工旅游、 股票期权、 公仔周边活动、 定期体检、 节日福利、 年终奖、 交通补助、 免费健身房、 免费早晚餐、 带薪年假、 餐补、 住房补贴
高级数据分析BP（管理岗，六险一金）,北京·北京·太阳宫,40-60K·16薪,BOSS直聘,人力资源服务,1000-9999人,已上市,经验不限,本科,员工旅游、 年终奖、 交通补助、 餐补、 带薪年假、 加班补助、 住房补贴、 节日福利、 补充医疗保险、 股票期权、 定期体检
软件测试工程师,北京·北京·人民大学,10-14K·13薪,中科江南,计算机软件,1000-9999人,已上市,1-3年,本科,餐补、 节日福利、 补充医疗保险、 生日福利、 五险一金、 定期体检、 带薪年假、 员工旅游、 年终奖、 意外险、 零食下午茶
前端开发工程师,北京·北京·,20-30K,某知名通信上市公司,通信/网络设备,1000-9999人,已上市,3-5年,本科,
移动端开发平台Android / IOS 专家,北京·北京·,50-70K·15薪,某知名互联网金融公司,互联网金融,1000-9999人,不需要融资,10年以上,本科,五险一金、 补充医疗保险、 带薪年假、 股票期权、 加班补助、 定期体检、 员工旅游、 交通补助、 节日福利、 餐补
自动驾驶功能安全工程师,北京·北京·,30-55K,某大型计算机软件公司,计算机软件,500-999人,C轮,3-5年,本科,五险一金、 定期体检、 股票期权、 零食下午茶、 带薪年假、 节日福利、 绩效奖金、 补充医疗保险
Java软件工程师,北京·北京·,25-50K,光大银行信息科技部,银行,10000人以上,已上市,3-5年,硕士,五险一金、 年终奖、 定期体检、 餐补、 带薪年假、 补充医疗保险、 节日福利
机房值班员,北京·北京·北太平庄,5-7K,1905电影网,媒体,100-499人,不需要融资,经验不限,本科,补充医疗保险、 定期体检、 交通补助、 带薪年假、 餐补、 零食下午茶、 五险一金
系统运维工程师（社招）,北京·北京·望京,9-11K,首都在线,互联网,500-999人,已上市,1-3年,本科,零食下午茶、 五险一金、 定期体检、 交通补助、 股票期权、 补充医疗保险、 员工旅游、 带薪年假、 通讯补贴
前端开发工程师,北京·北京·通州西门,9-14K,成允网络科技,移动互联网,20-99人,未融资,1-3年,大专,股票期权、 五险一金、 员工旅游、 定期体检、 带薪年假、 零食下午茶、 年终奖
Golang研发工程师,北京·北京·上地,20-35K·13薪,即刻雾联,互联网,20-99人,A轮,3-5年,本科,年终奖、 节日福利、 五险一金、 定期体检、 股票期权、 员工旅游、 带薪年假、 补充医疗保险、 零食下午茶
资深售前工程师,北京·北京·上地,25-35K·15薪,中睿天下,信息安全,100-499人,C轮,5-10年,大专,员工旅游、 补充医疗保险、 零食下午茶、 五险一金、 加班补助、 全勤奖、 带薪年假、 餐补、 股票期权、 节日福利
电力电子软件工程师,北京·北京·,25-35K·14薪,某大型电力公司,电力/热力/燃气/水利,100-499人,C轮,1-3年,硕士,零食下午茶、 带薪年假、 餐补、 年终奖、 节日福利、 补充医疗保险、 通讯补贴、 五险一金、 定期体检、 交通补助
高级嵌入式软件开发工程师,北京·北京·清河,30-60K·14薪,小米,互联网,10000人以上,已上市,5-10年,本科,12%公积金、 五险一金、 补充医疗保险、 带薪年假、 年终奖、 定期体检、 股票期权、 餐补、 节日福利
广告引擎后端开发,北京·北京·马连洼,30-60K·15薪,腾讯,互联网,10000人以上,不需要融资,5-10年,本科,免费班车、 零食下午茶、 五险一金、 包吃、 补充医疗保险、 员工旅游、 股票期权、 公仔周边活动、 定期体检、 节日福利、 年终奖、 交通补助、 免费健身房、 免费早晚餐、 带薪年假、 餐补、 住房补贴
高级数据分析BP（管理岗，六险一金）,北京·北京·太阳宫,40-60K·16薪,BOSS直聘,人力资源服务,1000-9999人,已上市,经验不限,本科,员工旅游、 年终奖、 交通补助、 餐补、 带薪年假、 加班补助、 住房补贴、 节日福利、 补充医疗保险、 股票期权、 定期体检
软件测试工程师,北京·北京·人民大学,10-14K·13薪,中科江南,计算机软件,1000-9999人,已上市,1-3年,本科,餐补、 节日福利、 补充医疗保险、 生日福利、 五险一金、 定期体检、 带薪年假、 员工旅游、 年终奖、 意外险、 零食下午茶
前端开发工程师,北京·北京·,20-30K,某知名通信上市公司,通信/网络设备,1000-9999人,已上市,3-5年,本科,
移动端开发平台Android / IOS 专家,北京·北京·,50-70K·15薪,某知名互联网金融公司,互联网金融,1000-9999人,不需要融资,10年以上,本科,五险一金、 补充医疗保险、 带薪年假、 股票期权、 加班补助、 定期体检、 员工旅游、 交通补助、 节日福利、 餐补
Java软件工程师,北京·北京·,25-50K,光大银行信息科技部,银行,10000人以上,已上市,3-5年,硕士,五险一金、 年终奖、 定期体检、 餐补、 带薪年假、 补充医疗保险、 节日福利
机房值班员,北京·北京·北太平庄,5-7K,1905电影网,媒体,100-499人,不需要融资,经验不限,本科,补充医疗保险、 定期体检、 交通补助、 带薪年假、 餐补、 零食下午茶、 五险一金
系统运维工程师（社招）,北京·北京·望京,9-11K,首都在线,互联网,500-999人,已上市,1-3年,本科,零食下午茶、 五险一金、 定期体检、 交通补助、 股票期权、 补充医疗保险、 员工旅游、 带薪年假、 通讯补贴
前端开发工程师,北京·北京·通州西门,9-14K,成允网络科技,移动互联网,20-99人,未融资,1-3年,大专,股票期权、 五险一金、 员工旅游、 定期体检、 带薪年假、 零食下午茶、 年终奖
驱动工程师,北京·北京·杨庄,20-30K,枭龙科技,移动互联网,20-99人,B轮,3-5年,本科,五险一金、 全勤奖、 定期体检、 生日福利、 员工旅游、 零食下午茶、 餐补、 股票期权、 通讯补贴、 带薪年假、 节日福利、 年终奖
数据平台开发工程师-,北京·北京·牡丹园,30-60K·15薪,北京有竹居网络,社交网络,10000人以上,D轮及以上,5-10年,本科,年终奖、 补充医疗保险、 节日福利、 包吃、 零食下午茶、 定期体检、 股票期权、 五险一金、 免费班车、 餐补、 带薪年假、 交通补助、 通讯补贴、 住房补贴、 加班补助
JAVA,北京·北京·上地,20-30K,高途,在线教育,10000人以上,已上市,经验不限,本科,团建聚餐、 补充医疗保险、 带薪年假、 年终奖、 五险一金、 定期体检、 保底工资、 免费班车、 免费工装、 节日福利、 绩效奖金、 生日福利
java,北京·北京·学院路,7-12K·13薪,南京木头人,其他服务业,0-20人,,1-3年,本科,
Java,北京·北京·西二旗,30-35K·16薪,百度,互联网,10000人以上,已上市,经验不限,本科,补充医疗保险、 定期体检、 五险一金、 年终奖、 带薪年假、 免费班车、 节日福利、 住房补贴、 交通补助、 加班补助、 通讯补贴、 零食下午茶、 娱乐健身、 员工旅游、 餐补
Java,北京·北京·动物园,15-30K,奇安信集团,信息安全,1000-9999人,已上市,经验不限,本科,股票期权、 年终奖、 节日福利、 餐补、 零食下午茶、 五险一金、 交通补助、 带薪年假、 通讯补贴、 补充医疗保险、 定期体检
Java 十六薪+试用期薪资全额+导师带教,北京·北京·西北旺,18-35K·16薪,华为技术有限公司,计算机软件,10000人以上,不需要融资,经验不限,本科,节日福利、 零食下午茶、 定期体检、 年终奖、 住房补贴、 加班补助、 交通补助、 员工旅游、 补充医疗保险、 通讯补贴、 离职补偿、 股票期权、 免费班车、 五险一金、 全勤奖、 带薪年假、 餐补
Java,北京·北京·二拨子村,10-15K,中戎智信,计算机软件,0-20人,,1-3年,本科,
java web开发工程师,北京·北京·大红门,6-8K,安邦模拟科技,计算机软件,0-20人,未融资,经验不限,本科,带薪年假、 加班补助、 年终奖、 交通补助、 五险一金
Java,北京·北京·西北旺,15-30K·14薪,华为,计算机软件,10000人以上,不需要融资,经验不限,本科,补充医疗保险、 加班补助、 股票期权、 五险一金、 餐补、 零食下午茶、 节日福利、 年终奖、 员工旅游、 定期体检
Java,北京·北京·黄村,12-20K,嘉禾云网,计算机软件,20-99人,A轮,经验不限,本科,五险一金、 定期体检
Java,北京·北京·天竺,10-12K,云华堂,互联网,20-99人,A轮,3-5年,本科,股票期权、 节日福利、 五险一金、 全勤奖
资深 Java 游戏服务器开发,北京·北京·安贞,40-60K·13薪,王牌游戏,游戏,100-499人,B轮,经验不限,学历不限,餐补、 股票期权、 年终奖、 定期体检、 补充医疗保险、 包吃、 节日福利、 交通补助、 五险一金、 带薪病假、 带薪年假、 零食下午茶、 员工旅游
Java,北京·北京·长阳,15-25K,谦业,企业服务,20-99人,不需要融资,经验不限,本科,交通补助、 全勤奖、 通讯补贴、 带薪年假、 员工旅游、 五险一金、 年终奖、 加班补助、 住房补贴、 餐补
Java,北京·北京·立水桥,8-12K,北京数创世纪,互联网,100-499人,未融资,1-3年,本科,五险一金、 交通补助、 年终奖、 餐补、 带薪年假、 员工旅游、 节日福利
望京 Java 双休 不加班,北京·北京·花家地,12-19K,迅达在线北京,计算机软件,100-499人,未融资,3-5年,大专,带薪年假、 绩效奖金、 五险一金、 保底工资、 节假日加班费、 生日福利、 团建聚餐、 底薪加提成、 交通补助、 节日福利、 年终奖
Java,北京·北京·西红门,15-19K,北京京姿科技有限公司,数据服务,20-99人,,1-3年,学历不限,
Java,北京·北京·中关村,12-24K,空天院,学术/科研,1000-9999人,不需要融资,1-3年,本科,补充医疗保险、 五险一金、 加班补助、 绩效奖金、 餐补、 交通补助、 节日福利、 生日福利、 带薪年假、 年终奖、 定期体检
Java,北京·北京·,20-40K·14薪,某大型互联网公司,批发/零售,500-999人,,经验不限,本科,
Java,北京·北京·建国门,20-21K,恒生电子,计算机软件,10000人以上,已上市,经验不限,学历不限,节日福利、 餐补、 通讯补贴、 员工旅游、 团建聚餐、 绩效奖金、 股票期权、 补充医疗保险、 带薪年假、 年终奖、 六险一金、 定期体检、 双休、 交通补助
Java 开发工程师,北京·北京·团结湖,30-45K·14薪,七安科技,计算机软件,0-20人,,3-5年,本科,
java,北京·北京·,25-35K·16薪,某互联网金融公司,互联网金融,20-99人,未融资,3-5年,本科,节日福利、 定期体检、 五险一金、 年终奖、 员工基金、 带薪年假、 补充医疗保险、 员工旅游、 零食下午茶
java,北京·北京·西北旺,18-35K,日炬网络科技,数据服务,20-99人,未融资,1-3年,本科,通讯补贴、 全勤奖、 员工旅游、 加班补助、 零食下午茶、 五险一金
Java,北京·北京·,30-60K,某大型证券公司,证券/期货,100-499人,,经验不限,本科,
Java,北京·北京·玉泉路,12-20K,国科大,学术/科研,10000人以上,,3-5年,本科,
Java,北京·北京·亦庄,30-60K,京东乾石,互联网,10000人以上,已上市,经验不限,本科,节日福利、 免费班车、 补充医疗保险、 五险一金、 带薪年假、 全勤奖、 餐补、 年终奖、 住房补贴
Java,北京·北京·花家地,15-30K,乌鸫科技,计算机软件,500-999人,不需要融资,3-5年,本科,五险一金、 员工旅游、 定期体检、 节日福利、 年终奖、 免费班车、 补充医疗保险、 餐补、 带薪年假
Java Web 开发,北京·北京·苏州街,10-15K,完美氪,电子商务,0-20人,不需要融资,经验不限,本科,五险一金、 定期体检、 节日福利、 零食下午茶、 包吃
java,北京·北京·月坛,11-16K,苏州承博煜信息技术,计算机软件,0-20人,,3-5年,本科,
java,北京·北京·,20-25K·14薪,某知名互联网公司,互联网,1000-9999人,不需要融资,1-3年,大专,海外游、 定期体检、 通讯补贴、 餐补、 五险一金、 带薪年假、 补充医疗保险、 年终奖、 员工旅游、 节日福利
Java,北京·北京·来福士,20-35K·14薪,居然之家,家具/家电/家居,1000-9999人,D轮及以上,3-5年,本科,生日福利、 补充医疗保险、 带薪年假、 加班补助、 节日福利、 年终奖、 餐补、 有无线网、 五险一金、 团建聚餐、 高温补贴、 工龄奖、 绩效奖金
Java 开发工程师（应届研究生）,北京·北京·看丹桥,12-24K·14薪,冶自欧博,仪器仪表/工业自动化,100-499人,不需要融资,经验不限,硕士,五险一金、 员工旅游、 定期体检、 年终奖、 单身宿舍
Java,北京·北京·八里庄,4-6K,零壹智慧,计算机软件,20-99人,未融资,1年以内,本科,
Java,北京·北京·科技园区,11-15K,润诚圣泰,人力资源服务,0-20人,未融资,3-5年,本科,年终奖、 五险一金、 底薪加提成、 绩效奖金
Java,北京·北京·西二旗,10-15K,亚太宏图,计算机软件,100-499人,不需要融资,1-3年,本科,定期体检、 带薪年假、 节日福利、 加班补助、 员工旅游、 餐补、 年终奖、 通讯补贴
Java,北京·北京·五道口,12-18K,北京米优汇鑫信息...,计算机软件,20-99人,,3-5年,本科,节日福利、 五险一金、 带薪年假
Java,北京·北京·知春路,12-22K,北京亚大,计算机软件,500-999人,不需要融资,3-5年,学历不限,电脑补贴、 餐补、 年终奖、 带薪年假、 定期体检、 通讯补贴、 节日福利、 五险一金
Java,北京·北京·亦庄,20-30K·16薪,京东集团,电子商务,10000人以上,已上市,1-3年,本科,带薪年假、 餐补、 补充医疗保险、 包吃、 免费班车、 交通补助、 定期体检、 节日福利、 员工旅游、 年终奖、 五险一金、 零食下午茶、 股票期权
Java,北京·北京·北沙滩,13-16K,广州城市信息研究...,计算机软件,500-999人,未融资,1-3年,本科,带薪年假、 定期体检、 年终奖、 员工旅游、 五险一金、 节日福利
Java,北京·北京·望京,14-16K,软通动力信息技术集团,计算机软件,10000人以上,已上市,3-5年,本科,补充医疗保险、 五险一金、 免费班车、 餐补、 交通补助、 年终奖、 包吃、 员工旅游、 节日福利、 加班补助、 带薪年假、 通讯补贴、 全勤奖、 定期体检、 零食下午茶
Java,北京·北京·太阳宫,30-50K·16薪,BOSS直聘,人力资源服务,1000-9999人,已上市,3-5年,本科,补充医疗保险、 节日福利、 交通补助、 股票期权、 住房补贴、 带薪年假、 加班补助、 员工旅游、 年终奖、 餐补、 定期体检
Java,北京·北京·北京站,15-16K,美菜网,电子商务,10000人以上,D轮及以上,1-3年,本科,五险一金、 年终奖、 补充医疗保险、 股票期权、 节日福利、 带薪年假
Java,北京·北京·玉泉营,11-20K,神州新智达,计算机软件,0-20人,,3-5年,本科,年终奖、 股票期权、 带薪年假、 季度奖
Java,北京·北京·上地,11-20K,沈阳立方,计算机服务,20-99人,,3-5年,本科,
Java B端,北京·北京·,30-45K,某大型互联网公司,互联网,100-499人,,经验不限,本科,
Java,北京·北京·知春路,10-15K,新讯数字科技有限公司,通信/网络设备,1000-9999人,不需要融资,经验不限,本科,交通补助、 五险一金、 年终奖、 节日福利、 定期体检、 股票期权、 意外险、 住房补贴、 通讯补贴、 绩效奖金、 餐补、 带薪年假、 生日福利
java,北京·北京·,40-45K,某大型知名通信上市公司,通信/网络设备,10000人以上,已上市,3-5年,本科,员工旅游、 定期体检、 宿舍有空调、 节日福利、 补充医疗保险、 包住、 年终奖、 绩效奖金、 带薪年假、 全勤奖、 通讯补贴、 交通补助、 五险一金
Java,北京·北京·上地,14-20K,格尔法,计算机服务,0-20人,,3-5年,本科,
java,北京·北京·西北旺,13-20K,东实科技,计算机服务,100-499人,A轮,3-5年,本科,五险一金、 绩效奖金、 节日福利、 零食下午茶、 工龄奖、 带薪年假、 年终奖
java,北京·北京·西三旗,12-16K,广州创绅电子科技公司,计算机软件,20-99人,,3-5年,本科,
Java,北京·北京·知春路,15-25K,京软科技,计算机软件,20-99人,,3-5年,本科,
java,北京·北京·广内大街,12-23K,云智融科,计算机软件,100-499人,不需要融资,3-5年,本科,五险一金、 定期体检、 加班补助、 年终奖、 带薪年假、 节日福利、 零食下午茶
Java,北京·北京·西二旗,15-30K,中科智友,数据服务,20-99人,,5-10年,本科,
java 开发—学信网外派银行,北京·北京·科技园区,15-22K,北京南天,计算机软件,1000-9999人,已上市,1-3年,本科,加班补助、 年终奖、 补充医疗保险、 定期体检、 带薪年假、 全勤奖、 优秀员工奖、 五险一金、 节日福利
Java,北京·北京·安宁庄,40-70K·15薪,小米,互联网,10000人以上,已上市,经验不限,本科,节日福利、 12%公积金、 补充医疗保险、 年终奖、 股票期权、 五险一金、 餐补、 带薪年假、 定期体检
Java (双休＋大佬带队＋稳定）,北京·北京·望京,15-20K,纬创软件,计算机软件,1000-9999人,已上市,3-5年,大专,五险一金、 员工旅游、 定期体检、 带薪年假、 年终奖、 节日福利
Java,北京·北京·车道沟,15-30K,中兵数字科技集团,互联网,100-499人,A轮,3-5年,本科,节日福利、 生日福利、 绩效奖金、 带薪年假、 零食下午茶、 五险一金
Java,北京·北京·五道口,20-25K,贰6号传媒有限公司,文化/体育/娱乐,0-20人,,3-5年,本科,
Java,北京·北京·云岗,14-22K,国软信科,计算机软件,20-99人,不需要融资,3-5年,本科,交通补助、 定期体检、 年终奖、 餐补、 工龄奖、 五险一金
Java,北京·北京·安贞,30-60K·15薪,小红书,电子商务,1000-9999人,D轮及以上,3-5年,本科,带薪年假、 定期体检、 加班补助、 年终奖、 五险一金、 包吃、 餐补
Java,北京·北京·亚运村,35-40K·13薪,青铜鼎,计算机软件,20-99人,不需要融资,5-10年,本科,股票期权、 年终奖、 全勤奖、 五险一金
Java,北京·北京·马泉营,15-16K,艾博唯,智能硬件,100-499人,未融资,1-3年,本科,五险一金、 定期体检、 员工旅游、 年终奖、 加班补助、 带薪年假
Java,北京·北京·六里桥,8-13K·13薪,中科软,计算机软件,10000人以上,已上市,1-3年,本科,员工旅游、 零食下午茶、 加班补助、 年终奖、 节日福利、 餐补、 团队氛围好、 定期体检、 带薪年假、 五险一金
Java 十六薪+试用期薪资全额+导师带教,北京·北京·西北旺,18-35K·16薪,华为技术有限公司,计算机软件,10000人以上,不需要融资,经验不限,本科,节日福利、 零食下午茶、 定期体检、 年终奖、 住房补贴、 加班补助、 交通补助、 员工旅游、 补充医疗保险、 通讯补贴、 离职补偿、 股票期权、 免费班车、 五险一金、 全勤奖、 带薪年假、 餐补
Java,北京·北京·亚运村,20-40K·15薪,小红书,电子商务,1000-9999人,D轮及以上,3-5年,本科,年终奖、 五险一金、 带薪年假、 定期体检、 包吃、 餐补、 加班补助
